ID,Date,Site,Round,Coll1,Coll2,Coll3,EnteredBy,Validation,Status,ValidationNotes,Subplot,Quadrat,Coord1,Coord2,Bare%,Litter%,Rock%,Gram%,Forb%,L_Depth,V_Height,ACMI2,ASTU,BOCU,COTI3,CHFA2,COLA5,DRAM,ECPU,ELVI3,GAPU,HEAN2,HEMO2,MOFI,MOPU,OLRI,PAAN,PYTE,RAPI,RUHI2,SCSC,SYLA3,SYPI2,TRFL2,VEHA2,VEVI3,CHMA15,CHHY3,DIVI3,ECPR,MOVE,POAM13,POAM13_closed,POPR4,SEOB4,closed_bristled_ipomoea,UNK OAT,UNK_oxalis_closed,BOER,OELA,JATA_closed,UNK_oxalis,UNK_pink_rubiaceae,OELA_closed,UNK_pigweed,LEDI4,LEVI3,POOL,RARA2,PHAN5,Notes,UNK_purple_vineweed,WAMA,UNK_everlasting,WAMA_closed,CUAN,UNK_small_white_vineweed,UNK_nodding_spurge,UNK horseweed,UNK_O_dillenii,UNK_euphorbia,UNK_E_hyssopifolia,UNK_O_dillenii_closed,IPLA,IPLA_closed,CRGL2_male,CRGL2_female,RISC,UNK_cudweed,SOCA3,PHUR,UNK_small_white_lobelia,UNK_toadflax,CRGL2,GECA5,KRCE,RASA,UNK_dock,UNK_evergreen_cudweed,SECE,SIRO5,TRDU2,UNK_little_white_vineweed,UNK_little_white_vineweed_closed,UNK_hairy_vineweed_closed,UNK_amaranth,UNK_white_bindweed,UNK_white_bindweed_closed,UNK_hairy_vineweed,SISP_closed,UNK_purple_vineweed_closed,UNK_madder,UNK_white_vineweed_closed,UNK_small_white_vineweed_closed,JATA,VEBR2,UNK narrowleaf cudweed,SISP,UNK yellow oxalis,GLMA4,UNK pink clover,GACO11,UNK pennycress,OLCO,UNK three lobed vineweed,UNK goldenrod,UNK dogfennel,UNK alt yellow aster,UNK small horseweed,RISC_closed,UNK_white_star_closed,UNK_white_star,Gratiola_floridana/neglecta,UNK_bluestem,CUCA4,CUME,UNK_blue_vined_weed,UNK_blue_vined_weed_closed,UNK_purple_top,UNK_crotalaria,UNK_bristly_ipomoea_closed,TRRE3,TRBI2
1870,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,1,1,5,30,10,1,20,70,0.7,44.6,,,,,,,,,,1,,,,,,,,,,,,,,,,66,,,,25,,,"1,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,2,2,1,30,10,1,20,70,0.3,51.4,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,118,,,"2,393",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,3,2,7,10,10,1,5,90,1,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,4,5,2,10,20,1,10,90,1.1,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,045",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,5,5,4,60,40,1,20,20,0.4,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,280,,,,146,,,122,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,6,8,3,30,30,5,30,50,0.6,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,"1,863",,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,7,9,1,10,20,1,10,80,1.7,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,"2,381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,8,9,7,60,40,5,5,30,4.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,821,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,9,10,5,20,10,1,5,90,0.4,29.4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,8/10/2022,FCU1,d,ZJB,AEC,,,,,,6,10,12,5,20,20,1,10,70,2.1,33.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,176,,,"2,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,1,1,5,20,10,1,10,70,0.7,40.9,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,108,,,"1,551",,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,2,2,1,20,30,1,10,60,2.9,39.2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,135,,,"1,329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,3,2,7,20,30,1,10,70,0.3,48.3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,"1,085",,,,,,,,,,,,,,,,,"not sure if POPR4 is 1085, mayne 1080?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,4,5,2,10,20,1,20,80,0.4,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,"2,452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,5,5,4,20,30,1,10,60,1.7,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,"1,401",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,6,8,3,20,20,1,20,80,1.6,44.4,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,84,,,"1,332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1936,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,7,9,1,20,30,1,20,80,1.4,49.9,,,2,,,,,,,3,,,,,,,,,1,,,,,,,,,,,11,,,"1,300",,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,8,9,7,20,20,1,40,50,0.4,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,574",,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,9,10,5,40,40,1,20,50,1.9,34.2,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,19,,,967,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,8/10/2022,FCU1,d,ZJB,AEC,,,,,,9,10,12,5,30,20,1,20,70,0.9,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,"1,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,1,1,5,20,10,1,30,70,2.4,46.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,30,,,"1,525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,2,2,1,20,20,1,10,80,0.8,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,"1,704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,3,2,7,30,20,1,10,70,1.1,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,4,5,2,40,30,5,10,60,0.3,30.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,14,,,"1,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,5,5,4,20,10,1,10,80,3.2,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,12,"2,083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,6,8,3,40,20,1,30,70,1,42.7,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,195,,5,"1,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,7,9,1,30,40,5,30,50,0.8,53,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,320,,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,8,9,7,30,50,1,10,30,1.2,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,9,10,5,50,30,1,20,50,2.8,27.4,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,21,,,923,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,8/10/2022,FCU1,d,ZJB,AEC,,,,,,10,10,12,5,20,10,5,10,80,3.1,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,1,1,5,30,20,1,5,80,2.2,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,11,"1,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,2,2,1,30,20,1,30,60,0.8,40.9,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,26,,3,"1,071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,3,2,7,30,20,1,10,70,1.8,36,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,11,,6,"1,676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,4,5,2,10,10,1,5,90,0.8,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"1,697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,5,5,4,20,20,1,20,80,0.5,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,"1,619",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,6,8,3,40,20,1,10,60,0.5,27.9,,,,,,,,,,2,,,,,,,,,,,,,,,,94,,,,33,,9,"1,591",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,7,9,1,50,20,1,10,60,0.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,1,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,8,9,7,30,20,5,10,70,1,38,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,3,"1,590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,9,10,5,30,20,1,5,80,0.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,"1,055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,8/10/2022,FCU1,d,ZJB,AEC,,,,,,11,10,12,5,10,5,1,10,90,0.2,38.4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,"1,823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,1,1,5,40,10,5,10,60,0.4,38.4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,1,"1,582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,2,2,1,20,10,5,5,90,0.3,35.1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"2,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,3,2,7,30,20,1,5,80,0.8,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,"1,924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,4,5,2,40,20,5,30,60,1.5,44.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,158,33,1,"1,220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,5,5,4,30,20,1,20,70,0.5,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,321",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,6,8,3,50,40,5,20,30,0.9,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,7,9,1,60,40,5,20,40,0.4,47.4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,48,,,147,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,8,9,7,40,30,5,50,40,1.5,41,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,9,10,5,30,30,1,20,70,1.7,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,8/10/2022,FCU1,d,ZJB,AEC,,,,,,12,10,12,5,30,20,5,10,80,0.9,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,"1,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,1,1,5,20,20,1,20,60,0.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"1,397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,2,2,1,20,20,1,10,80,0.5,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"1,846",,,,3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,3,2,7,40,30,1,10,60,6.2,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,"1,282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,4,5,2,10,20,1,5,90,0.5,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,024",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,5,5,4,40,20,5,10,60,0.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,"1,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,6,8,3,50,30,5,10,60,0.4,37.7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,95,6,,"1,285",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,7,9,1,20,20,1,5,80,0.3,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"1,859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,8,9,7,30,20,1,10,70,0.6,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,24,,,"1,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,9,10,5,30,10,1,5,80,0.4,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,"1,633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,8/11/2022,FCU1,d,ZJB,AEC,,,,,,13,10,12,5,20,40,1,5,60,0.7,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"1,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,1,1,5,20,20,1,10,70,1.1,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,2,2,1,20,10,1,10,90,0.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,"1,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,3,2,7,40,30,1,10,70,0.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,"1,443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,4,5,2,20,20,1,20,80,0.2,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3,2,"1,740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,5,5,4,40,30,5,10,70,1.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,"1,709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,6,8,3,40,30,5,20,60,0.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,"1,753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,7,9,1,30,30,5,10,70,2,39,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,25,2,5,"1,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,8,9,7,40,20,1,20,80,0.1,36,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,379,,4,"1,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,9,10,5,40,30,5,1,60,0.4,30.7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,18,,,"1,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,8/11/2022,FCU1,d,ZJB,AEC,,,,,,14,10,12,5,30,30,1,5,80,0.4,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,4,"1,279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
